Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
1,1,1,35753.64,6769.92,0,419,0,0,NA,NA,NA,NA,NA
2,1,2,37128.78,8039.28,6,361,1871.439,1871.439,NA,1871.439,311.907,42.709,NA
3,1,3,37869.24,10789.56,12,385,4719.653,4542.386,NA,2848.214,474.702,74.932,32.222
4,1,4,39244.38,15338.1,18,222,9471.518,9251.971,NA,4751.866,791.978,73.179,-1.753
5,1,5,42946.68,15761.22,24,269,13197.918,11514.482,NA,3726.4,621.067,6.52,-66.659
6,1,6,43581.36,17136.36,30,364,14712.457,12989.853,NA,1514.539,252.423,65.225,58.705
7,1,7,43581.36,20415.54,36,345,17991.637,15731.375,NA,3279.18,546.53,90,24.775
8,1,8,46014.3,21790.68,42,196,20786.312,18190.777,NA,2794.675,465.779,29.476,-60.524
9,1,9,48870.36,19146.18,48,281,24678.671,18033.861,NA,3892.359,648.727,-42.797,-72.273
10,1,10,52149.54,16395.9,54,440,28958.515,19012.76,NA,4279.844,713.307,-39.987,2.811
11,1,11,55957.62,13434.06,59,373,33782.825,21274.67,NA,4824.31,964.862,-37.875,2.112
12,2,1,83248.86,25704.54,0,639,0,0,NA,NA,NA,NA,NA
13,2,2,84095.1,24646.74,6,342,1354.645,1354.645,NA,1354.645,225.774,-51.34,NA
14,2,3,84624,20838.66,12,253,5199.279,5056.461,NA,3844.634,640.772,-82.093,-30.753
15,2,4,86633.82,16290.12,18,336,10172.064,10004.462,NA,4972.785,828.798,-66.161,15.932
16,2,5,87056.94,15549.66,24,430,11024.89,10845.417,NA,852.826,142.138,-60.255,5.906
17,2,6,89595.66,14597.64,30,372,13736.244,12792.384,NA,2711.354,451.892,-20.556,39.699
18,2,7,92980.62,12482.04,36,286,17727.95,16417.724,NA,3991.706,665.284,-32.005,-11.449
19,2,8,94461.54,12905.16,42,262,19268.13,17016.119,NA,1540.18,256.697,15.945,47.951
20,2,9,97846.5,17242.14,48,218,24769.707,16873.153,NA,5501.577,916.93,52.028,36.083
21,2,10,101019.9,17453.7,54,300,27950.151,19593.015,NA,3180.444,530.074,3.814,-48.214
22,2,11,102077.7,16924.8,59,338,29132.807,20775.203,NA,1182.656,236.531,-26.565,-30.379
23,3,1,92557.5,38821.26,0,343,0,0,NA,NA,NA,NA,NA
24,3,2,93086.4,37869.24,6,231,1089.072,1089.072,NA,1089.072,181.512,-60.945,NA
25,3,3,93509.52,35859.42,12,417,3142.948,3111.083,NA,2053.876,342.313,-78.111,-17.166
26,3,4,94249.98,34378.5,18,265,4798.667,4754.22,NA,1655.719,275.953,-63.435,14.676
27,3,5,94249.98,33532.26,24,443,5644.907,5553.198,NA,846.24,141.04,-90,-26.565
28,3,6,94144.2,33638.04,30,440,5794.502,5420.644,NA,149.596,24.933,135,-135
29,3,7,93192.18,31099.32,36,329,8505.856,7747.979,NA,2711.354,451.892,-110.556,114.444
30,3,8,90759.24,31522.44,42,405,10975.315,7517.081,NA,2469.459,411.576,170.134,-79.31
31,3,9,88749.42,33743.82,48,387,13970.963,6346.8,NA,2995.648,499.275,132.138,-37.997
32,3,10,82931.52,37446.12,54,348,20866.975,9723.708,NA,6896.012,1149.335,147.529,15.391
33,3,11,82402.62,39667.5,59,360,23150.452,10190.079,NA,2283.476,456.695,103.392,-44.136
34,4,1,91076.58,36282.54,0,241,0,0,NA,NA,NA,NA,NA
35,4,2,87691.62,39032.82,6,409,4361.421,4361.421,NA,4361.421,726.904,140.906,NA
36,4,3,83671.98,39350.16,12,273,8393.568,8014.886,NA,4032.147,672.025,175.486,34.58
37,4,4,78488.76,41148.42,18,257,13879.87,13495.555,NA,5486.302,914.384,160.866,-14.62
38,4,5,79017.66,44533.38,24,212,17305.901,14611.431,NA,3426.031,571.005,81.119,-79.747
39,4,6,79017.66,46225.86,30,425,18998.381,15629.689,NA,1692.48,282.08,90,8.881
40,4,7,79758.12,48235.68,36,463,21140.263,16461.625,NA,2141.882,356.98,69.775,-20.225
41,5,1,63150.66,49399.26,0,237,0,0,NA,NA,NA,NA,NA
42,5,2,62410.2,44956.5,6,361,4504.042,4504.042,NA,4504.042,750.674,-99.462,NA
43,5,3,59554.14,43475.58,12,350,7721.215,6930.003,NA,3217.173,536.196,-152.592,-53.13
44,5,4,60083.04,44427.6,18,293,8810.287,5841.891,NA,1089.072,181.512,60.945,-146.462
45,5,5,60929.28,45802.74,24,372,10424.949,4227.231,NA,1614.662,269.11,58.392,-2.553
46,5,6,61563.96,45591.18,30,432,11093.96,4125.42,NA,669.011,111.502,-18.435,-76.827
47,5,7,63891.12,48553.02,36,206,14860.679,1124.457,NA,3766.719,627.786,51.843,70.278
48,5,8,66006.72,51197.52,42,213,18247.291,3375.029,NA,3386.612,564.435,51.34,-0.503
49,5,9,64420.02,53418.9,48,220,20977.153,4215.303,NA,2729.862,454.977,125.538,74.197
50,6,1,9943.32,67170.3,0,239,0,0,NA,NA,NA,NA,NA
51,6,2,10049.1,67276.08,6,229,149.596,149.596,NA,149.596,24.933,45,NA
52,6,3,10260.66,67276.08,12,385,361.156,334.506,NA,211.56,35.26,0,-45
53,6,4,11530.02,68333.88,18,284,2013.492,1967.622,NA,1652.336,275.389,39.806,39.806
54,6,5,14597.64,69497.46,24,211,5294.378,5203.688,NA,3280.886,546.814,20.772,-19.033
55,6,6,15761.22,69920.58,30,458,6532.501,6435.216,NA,1238.123,206.354,19.983,-0.789
56,6,7,20098.2,71507.28,36,248,11150.619,11042.236,NA,4618.118,769.686,20.095,0.112
57,6,8,17453.7,75844.26,42,258,16230.262,11473.595,NA,5079.643,846.607,121.373,101.278
58,6,9,17559.48,76478.94,48,199,16873.697,12027.33,NA,643.435,107.239,80.538,-40.835
59,6,10,18194.16,76267.38,54,353,17542.708,12281.418,NA,669.011,111.502,-18.435,-98.973
60,6,11,18511.5,76373.16,59,282,17877.214,12574.034,NA,334.506,66.901,18.435,36.87
61,7,4,39455.94,62621.76,18,211,0,0,NA,NA,NA,NA,NA
62,7,9,53947.8,61246.62,48,217,14556.958,14556.958,NA,14556.958,485.232,-5.421,NA
63,8,1,12587.82,93086.4,0,339,0,0,NA,NA,NA,NA,NA
64,8,2,14386.08,92874.84,6,364,1810.662,1810.662,NA,1810.662,301.777,-6.71,NA
65,8,3,17136.36,91817.04,12,204,4757.352,4722.34,NA,2946.69,491.115,-21.038,-14.328
66,8,4,19463.52,89913,18,204,7764.184,7572.696,NA,3006.833,501.139,-39.289,-18.252
67,8,5,20309.76,89172.54,24,362,8888.641,8657.174,NA,1124.457,187.409,-41.186,-1.897
68,8,6,23060.04,87585.84,30,289,12063.804,11828.929,NA,3175.163,529.194,-29.982,11.204
69,8,7,25069.86,85999.14,36,325,14624.466,14353.765,NA,2560.663,426.777,-38.29,-8.309
70,8,8,25598.76,82402.62,42,329,18259.668,16835.312,NA,3635.202,605.867,-81.634,-43.344
71,8,9,24329.4,81239.04,48,390,19981.642,16680.067,NA,1721.974,286.996,-137.49,-55.855
72,8,10,24752.52,78700.32,54,327,22555.38,18839.831,NA,2573.738,428.956,-80.538,56.952
73,8,11,27397.02,77854.08,59,241,25331.979,21244.669,NA,2776.599,555.32,-17.745,62.793
74,9,1,62410.2,74046,0,237,0,0,NA,NA,NA,NA,NA
75,9,2,62092.86,73093.98,6,384,1003.517,1003.517,NA,1003.517,167.253,-108.435,NA
76,9,3,63679.56,75738.48,12,363,4087.508,2115.6,NA,3083.99,513.998,59.036,167.471
77,9,4,68122.32,73622.88,18,251,9008.268,5727.77,NA,4920.76,820.127,-25.463,-84.5
78,9,5,69285.9,72670.86,24,390,10511.684,7011.866,NA,1503.416,250.569,-39.289,-13.826
79,9,6,71189.94,69603.24,30,258,14122.177,9839.815,NA,3610.493,601.749,-58.173,-18.883
80,9,7,69391.68,66852.96,36,278,17408.175,10024.016,NA,3285.997,547.666,-123.179,-65.006
81,9,8,68228.1,65689.38,42,386,19053.725,10182.39,NA,1645.551,274.258,-135,-11.821
82,9,9,67804.98,65054.7,48,297,19816.516,10485.568,NA,762.79,127.132,-123.69,11.31
83,9,10,67064.52,63785.34,54,298,21286.058,11266.936,NA,1469.543,244.924,-120.256,3.434
84,9,11,65160.48,62304.42,59,274,23698.213,12059.384,NA,2412.155,482.431,-142.125,-21.869
85,10,1,79863.9,72670.86,0,321,0,0,NA,NA,NA,NA,NA
86,10,2,84412.44,70766.82,6,298,4930.982,4930.982,NA,4930.982,821.83,-22.714,NA
87,10,3,89913,69920.58,12,264,10496.257,10418.659,NA,5565.275,927.546,-8.746,13.968
88,10,4,93403.74,70132.14,18,244,13993.402,13775.789,NA,3497.145,582.858,3.468,12.214
89,10,5,97000.26,72353.52,24,213,18220.633,17139.298,NA,4227.231,704.539,31.701,28.233
90,10,6,98481.18,73199.76,30,246,19926.284,18624.791,NA,1705.651,284.275,29.745,-1.957
91,10,7,100596.78,72459.3,36,406,22167.722,20733.959,NA,2241.438,373.573,-19.29,-49.035
92,10,8,102289.26,71189.94,42,192,24283.322,22474.205,NA,2115.6,352.6,-36.87,-17.58
93,10,9,101443.02,70343.7,48,347,25480.087,21704.241,NA,1196.764,199.461,-135,-98.13
94,10,10,100596.78,67593.42,54,218,28357.614,21345.555,NA,2877.527,479.588,-107.103,27.897
95,10,11,101443.02,64843.14,59,223,31235.141,22954.991,NA,2877.527,575.505,-72.897,34.205
96,11,1,108107.16,50139.72,0,270,0,0,NA,NA,NA,NA,NA
97,11,2,112761.48,50880.18,6,204,4712.852,4712.852,NA,4712.852,785.475,9.039,NA
98,11,3,115088.64,52572.66,12,239,7590.379,7393.258,NA,2877.527,479.588,36.027,26.988
99,11,4,118896.72,53524.68,18,221,11515.658,11308.075,NA,3925.279,654.213,14.036,-21.991
100,11,5,120589.2,53313.12,24,256,13221.31,12879.122,NA,1705.651,284.275,-7.125,-21.161
101,11,6,121858.56,52361.1,30,207,14808.01,13929.664,NA,1586.7,264.45,-36.87,-29.745
102,11,7,124291.5,47601,36,213,20153.826,16382.245,NA,5345.816,890.969,-62.928,-26.058
103,11,8,124608.84,46120.08,42,199,21668.365,16984.197,NA,1514.539,252.423,-77.905,-14.977
104,11,9,126301.32,42840.9,48,245,25358.556,19603.577,NA,3690.191,615.032,-62.7,15.205
105,11,10,127359.12,40831.08,54,314,27629.749,21384.311,NA,2271.193,378.532,-62.241,0.459
106,11,11,129051.6,39032.82,59,198,30099.208,23707.231,NA,2469.459,493.892,-46.736,15.506
107,12,1,91393.92,46225.86,0,418,0,0,NA,NA,NA,NA,NA
108,12,2,91288.14,48553.02,6,207,2329.563,2329.563,NA,2329.563,388.26,92.603,NA
109,12,3,90970.8,51620.64,12,314,5413.553,5411.348,NA,3083.99,513.998,95.906,3.304
110,12,4,88749.42,51409.08,18,456,7644.985,5818.862,NA,2231.432,371.905,-174.56,89.534
111,12,5,90124.56,54265.14,24,326,10814.857,8138.876,NA,3169.872,528.312,64.29,-121.15
112,12,6,93297.96,58390.56,30,230,16019.62,12312.81,NA,5204.763,867.46,52.431,-11.859
113,12,7,94990.44,56063.4,36,244,18897.147,10474.357,NA,2877.527,479.588,-53.973,-106.404
114,12,8,100067.88,54794.04,42,229,24130.852,12192.264,NA,5233.705,872.284,-14.036,39.936
115,12,9,103664.4,50245.5,48,209,29929.488,12912.095,NA,5798.635,966.439,-51.667,-37.63
116,12,10,106308.9,50033.94,54,310,32582.437,15393.443,NA,2652.949,442.158,-4.574,47.093
117,12,11,108107.16,47495.22,59,262,35693.52,16761.374,NA,3111.083,622.217,-54.689,-50.115
118,13,1,108001.38,91288.14,0,348,0,0,NA,NA,NA,NA,NA
119,13,2,107895.6,91076.58,6,366,236.531,236.531,NA,236.531,39.422,-116.565,NA
120,13,3,107366.7,91076.58,12,332,765.431,669.011,NA,528.9,88.15,180,-63.435
121,13,4,105991.56,90230.34,18,324,2380.093,2271.193,NA,1614.662,269.11,-148.392,31.608
122,13,5,104827.98,89172.54,24,316,3952.626,3813.952,NA,1572.533,262.089,-137.726,10.666
123,13,6,106203.12,85681.8,30,187,7704.462,5887.681,NA,3751.836,625.306,-68.499,69.228
124,13,7,110116.98,85787.58,36,202,11619.751,5893.38,NA,3915.289,652.548,1.548,70.047
125,13,8,110857.44,86104.92,42,284,12425.348,5918.011,NA,805.596,134.266,23.199,21.65
126,13,9,111492.12,85152.9,48,321,13569.533,7058.784,NA,1144.186,190.698,-56.31,-79.509
127,13,10,111703.68,83989.32,54,354,14752.19,8184.119,NA,1182.656,197.109,-79.695,-23.385
128,13,11,109693.86,84412.44,59,357,16806.066,7080.942,NA,2053.876,410.775,168.111,-112.194
129,14,1,68333.88,95202,0,243,0,0,NA,NA,NA,NA,NA
130,14,2,71507.28,96048.24,6,343,3284.294,3284.294,NA,3284.294,547.382,14.931,NA
131,14,3,74363.34,96154.02,12,242,6142.313,6104.157,NA,2858.018,476.336,2.121,-12.81
132,14,4,78700.32,96577.14,18,266,10499.884,10457.251,NA,4357.571,726.262,5.572,3.451
133,14,5,84835.56,97317.6,24,198,16679.645,16636.743,NA,6179.761,1029.96,6.882,1.31
134,14,6,88114.74,98058.06,30,230,20041.386,19985.983,NA,3361.741,560.29,12.724,5.843
135,14,7,89807.22,100385.22,36,342,22918.913,22090.045,NA,2877.527,479.588,53.973,41.248
136,14,8,92663.28,101866.14,42,232,26136.086,25225.591,NA,3217.173,536.196,27.408,-26.565
137,14,9,97106.04,104616.42,48,236,31361.233,30273.231,NA,5225.147,870.858,31.759,4.352
138,14,10,101231.46,106308.9,54,247,35820.334,34721.953,NA,4459.101,743.183,22.306,-9.453
139,14,11,102289.26,107260.92,59,247,37243.458,36033.115,NA,1423.124,284.625,41.987,19.681
